105.890000,2,1.60279,3.72301,-7.44539,3.20092,-6.96677,0.708281
458.310000,14,1.69231,-4.52048,4.16666,-3.51523,1.04828,3.27641
458.320000,16,1.69231,-4.52048,4.16666,-3.22318,1.43598,3.02318
463.400000,18,1.65605,-5.16509,3.47944,-2.55687,3.28929,2.61514
463.420000,20,1.67273,-5.16509,3.47944,-2.05788,3.86889,3.13152
463.440000,22,1.61654,-5.16509,3.47944,-1.49971,4.24411,3.74429
501.050000,24,1.61017,-5.08739,3.7976,-2.18436,3.84344,2.90339
600.240000,27,1.6726,-0.991869,-1.81654,0.953312,-3.93962,2.87945
1796.970000,32,1.62921,3.53053,-0.613179,3.69489,-1.90384,1.30108
2330.070000,39,1.60891,3.63385,-2.46306,7.09054,-3.12634,3.51975
